站号,经度,纬度,海拔,年,月,日,均温,高温,低温,20-8降水,8-20降水,20-20降水,小型蒸发量,大型蒸发量,平均风速,最大风速,最大风速时风向,极大风速,极大风速时风向,日照时数,均地温,高地温,低地温,平均湿度,最小湿度,平均气压,最高气压,最低气压,
50434,5029,12141,7326,2003,1,15,-254,-163,-369,0,0,0,2,32766,10,30,NW,32766,,68,-271,-133,-386,75,63,9288,9357,9250,
50434,5029,12141,7326,2003,1,16,-285,-172,-342,0,0,0,3,32766,20,33,SSE,32766,,75,-311,-168,-362,78,68,9314,9356,9286,
50434,5029,12141,7326,2003,1,17,-300,-176,-403,0,0,0,1,32766,8,20,WNW,32766,,58,-321,-155,-402,78,72,9356,9374,9334,
50434,5029,12141,7326,2003,1,18,-307,-180,-399,0,0,0,2,32766,8,20,S,32766,,73,-319,-156,-393,78,72,9370,9394,9344,
50434,5029,12141,7326,2003,1,19,-281,-186,-350,2,0,2,2,32766,3,30,NW,32766,,76,-288,-165,-366,80,73,9310,9345,9290,
50434,5029,12141,7326,2003,1,20,-298,-174,-424,0,0,0,2,32766,10,23,S,32766,,76,-300,-171,-413,80,71,9310,9337,9275,
50434,5029,12141,7326,2003,1,21,-213,-133,-290,8,3,11,2,32766,10,23,W,32766,,65,-219,-117,-327,79,67,9244,9277,9223,
50434,5029,12141,7326,2003,1,22,-292,-156,-384,0,0,0,3,32766,3,27,WNW,32766,,76,-309,-159,-381,78,69,9307,9317,9277,
50434,5029,12141,7326,2003,1,23,-276,-174,-356,32700,32700,32700,2,32766,18,27,S,32766,,60,-280,-165,-370,80,74,9292,9304,9276,
50434,5029,12141,7326,2003,1,24,-234,-180,-295,32700,32700,32700,1,32766,18,33,S,32766,,49,-218,-138,-295,83,82,9326,9354,9293,
50434,5029,12141,7326,2003,1,25,-258,-163,-308,32700,0,32700,1,32766,13,30,SSE,32766,,73,-252,-144,-317,81,72,9379,9391,9356,
50434,5029,12141,7326,2003,1,26,-246,-178,-307,7,32700,7,2,32766,8,37,WSW,32766,,72,-255,-172,-360,80,71,9359,9381,9347,
50434,5029,12141,7326,2003,1,27,-333,-231,-437,0,0,0,1,32766,8,27,WNW,32766,,70,-341,-181,-426,79,73,9318,9366,9287,
50434,5029,12141,7326,2003,1,28,-325,-225,-431,0,0,0,2,32766,23,47,NW,32766,,79,-338,-200,-424,74,66,9302,9311,9279,
50434,5029,12141,7326,2003,1,29,-318,-181,-411,0,0,0,1,32766,20,33,WNW,32766,,79,-336,-137,-431,73,58,9302,9315,9289,
50434,5029,12141,7326,2003,1,30,-296,-193,-386,0,0,0,2,32766,15,33,NW,32766,,82,-310,-132,-401,75,64,9317,9347,9292,
50434,5029,12141,7326,2003,1,31,-293,-161,-373,0,0,0,2,32766,18,30,S,32766,,82,-301,-130,-381,77,66,9381,9398,9347,
50434,5029,12141,7326,2003,2,1,-282,-144,-390,0,0,0,3,32766,8,27,WNW,32766,,86,-293,-113,-389,76,66,9408,9415,9398,
50434,5029,12141,7326,2003,2,2,-279,-164,-352,0,0,0,2,32766,18,30,S,32766,,88,-284,-130,-369,78,72,9419,9435,9401,
50434,5029,12141,7326,2003,2,3,-244,-140,-310,0,0,0,3,32766,13,27,NW,32766,,83,-245,-95,-331,78,69,9368,9403,9345,
50434,5029,12141,7326,2003,2,4,-262,-137,-340,0,0,0,3,32766,5,27,NW,32766,,80,-268,-105,-351,77,67,9375,9385,9364,
50434,5029,12141,7326,2003,2,5,-251,-119,-356,0,0,0,4,32766,10,43,W,32766,,73,-252,-76,-356,78,68,9301,9383,9259,
50434,5029,12141,7326,2003,2,6,-210,-100,-318,0,0,0,4,32766,8,30,WNW,32766,,80,-220,-67,-333,78,68,9236,9259,9216,
50434,5029,12141,7326,2003,2,7,-221,-83,-319,0,0,0,4,32766,13,23,S,32766,,68,-236,-54,-346,74,49,9249,9274,9222,
50434,5029,12141,7326,2003,2,8,-262,-144,-367,0,32700,32700,3,32766,5,27,NW,32766,,62,-272,-84,-376,78,70,9308,9320,9274,
50434,5029,12141,7326,2003,2,9,-290,-191,-360,0,0,0,3,32766,25,50,WSW,32766,,86,-306,-140,-381,73,54,9360,9384,9320,
50434,5029,12141,7326,2003,2,10,-324,-216,-425,0,32700,32700,0,32766,3,33,NW,32766,,73,-312,-158,-427,76,71,9358,9387,9333,
50434,5029,12141,7326,2003,2,11,-342,-214,-454,1,0,1,3,32766,18,50,WSW,32766,,81,-340,-136,-451,71,53,9336,9362,9299,
50434,5029,12141,7326,2003,2,12,-270,-172,-363,4,0,4,1,32766,13,33,NW,32766,,81,-279,-112,-386,77,65,9230,9297,9214,
50434,5029,12141,7326,2003,2,13,-271,-135,-376,0,0,0,4,32766,10,33,WNW,32766,,77,-276,-85,-390,79,69,9253,9262,9241,
50434,5029,12141,7326,2003,2,14,-210,-79,-320,32700,32700,32700,5,32766,20,33,NNW,32766,,71,-209,-32,-346,79,69,9277,9285,9261,
50434,5029,12141,7326,2003,2,15,-206,-79,-320,0,0,0,6,32766,8,37,NW,32766,,90,-229,-25,-335,80,67,9276,9293,9253,
50434,5029,12141,7326,2003,2,16,-204,-52,-334,0,0,0,7,32766,13,33,WNW,32766,,91,-233,-5,-351,76,52,9310,9322,9293,
50434,5029,12141,7326,2003,2,17,-203,-51,-320,0,0,0,6,32766,8,30,NW,32766,,90,-218,0,-336,79,60,9314,9329,9301,
50434,5029,12141,7326,2003,2,18,-207,-77,-330,0,0,0,4,32766,8,30,NW,32766,,79,-231,-15,-347,81,69,9333,9341,9312,
50434,5029,12141,7326,2003,2,19,-188,-59,-274,32700,32700,32700,6,32766,23,40,S,32766,,80,-186,-7,-299,79,60,9357,9382,9340,
50434,5029,12141,7326,2003,2,20,-123,-38,-213,0,0,0,7,32766,18,33,W,32766,,73,-133,30,-238,79,59,9290,9341,9266,
50434,5029,12141,7326,2003,2,21,-189,-46,-315,0,0,0,8,32766,23,33,NW,32766,,90,-218,42,-340,76,36,9362,9384,9305,
50434,5029,12141,7326,2003,2,22,-218,-59,-345,0,0,0,7,32766,13,30,S,32766,,90,-234,10,-374,70,43,9364,9397,9332,
50434,5029,12141,7326,2003,2,23,-140,-39,-213,0,0,0,10,32766,18,43,E,32766,,80,-151,44,-251,66,42,9295,9331,9271,
50434,5029,12141,7326,2003,2,24,-181,-76,-252,0,0,0,5,32766,15,30,SE,32766,,40,-189,0,-280,76,54,9319,9325,9297,
50434,5029,12141,7326,2003,2,25,-188,-23,-310,0,0,0,8,32766,8,20,S,32766,,92,-198,35,-336,74,45,9328,9336,9312,
50434,5029,12141,7326,2003,2,26,-193,-53,-309,0,0,0,4,32766,10,43,WNW,32766,,90,-211,25,-333,78,55,9366,9380,9332,
50434,5029,12141,7326,2003,2,27,-140,-18,-246,1,0,1,10,32766,10,33,SW,32766,,88,-143,31,-276,77,48,9337,9386,9272,
50434,5029,12141,7326,2003,2,28,-78,-44,-143,8,21,29,4,32766,38,70,WSW,32766,,0,-97,-25,-173,84,66,9140,9270,9097,
50434,5029,12141,7326,2003,3,1,-135,-80,-173,32700,0,32700,17,32766,35,73,WSW,32766,,96,-185,-55,-266,60,42,9179,9194,9152,
50434,5029,12141,7326,2003,3,2,-166,-123,-276,0,0,0,9,32766,33,67,NW,32766,,82,-221,-46,-371,61,50,9228,9264,9194,
50434,5029,12141,7326,2003,3,3,-201,-86,-324,0,0,0,13,32766,18,53,WNW,32766,,97,-233,5,-390,58,35,9297,9316,9266,
50434,5029,12141,7326,2003,3,4,-216,-72,-360,0,0,0,10,32766,20,53,W,32766,,98,-249,-2,-395,69,43,9331,9340,9317,
50434,5029,12141,7326,2003,3,5,-191,-58,-334,0,0,0,11,32766,18,60,NW,32766,,103,-210,23,-366,71,53,9350,9367,9323,
50434,5029,12141,7326,2003,3,6,-178,-4,-305,0,0,0,10,32766,10,20,S,32766,,91,-191,65,-350,67,31,9349,9359,9331,
50434,5029,12141,7326,2003,3,7,-147,-13,-253,0,0,0,11,32766,18,37,S,32766,,100,-150,90,-272,66,41,9381,9395,9349,
50434,5029,12141,7326,2003,3,8,-158,-20,-289,0,0,0,12,32766,15,43,W,32766,,90,-179,60,-321,68,45,9401,9409,9385,
50434,5029,12141,7326,2003,3,9,-131,-15,-250,0,0,0,9,32766,13,40,ESE,32766,,60,-158,42,-285,74,48,9400,9406,9380,
50434,5029,12141,7326,2003,3,10,-96,5,-187,0,0,0,15,32766,25,50,SE,32766,,76,-116,70,-247,66,38,9440,9450,9405,
50434,5029,12141,7326,2003,3,11,-65,-29,-123,0,0,0,16,32766,40,57,ESE,32766,,0,-92,12,-169,53,39,9465,9473,9450,
50434,5029,12141,7326,2003,3,12,-130,-14,-235,0,0,0,11,32766,10,23,NNE,32766,,82,-154,30,-261,58,26,9485,9501,9471,
50434,5029,12141,7326,2003,3,13,-142,-14,-279,0,0,0,13,32766,20,50,WNW,32766,,103,-145,55,-300,69,51,9458,9490,9420,
50434,5029,12141,7326,2003,3,14,-145,-46,-238,1,32700,1,10,32766,30,60,W,32766,,87,-129,50,-242,76,55,9380,9426,9336,
50434,5029,12141,7326,2003,3,15,-128,-12,-241,0,0,0,13,32766,15,43,WNW,32766,,104,-126,17,-266,73,44,9337,9346,9320,
50434,5029,12141,7326,2003,3,16,-121,2,-245,0,0,0,13,32766,18,37,NW,32766,,105,-105,48,-231,72,46,9355,9368,9338,
50434,5029,12141,7326,2003,3,17,-93,19,-221,0,0,0,16,32766,23,50,W,32766,,99,-69,53,-206,65,43,9360,9371,9333,
50434,5029,12141,7326,2003,3,18,-85,28,-219,0,0,0,17,32766,15,50,W,32766,,106,-52,95,-208,62,29,9385,9403,9365,
50434,5029,12141,7326,2003,3,19,-73,55,-211,0,0,0,19,32766,15,33,S,32766,,109,-31,125,-188,59,25,9378,9396,9354,
50434,5029,12141,7326,2003,3,20,-55,66,-193,0,0,0,23,32766,13,40,W,32766,,108,-12,135,-169,59,17,9379,9390,9364,
50434,5029,12141,7326,2003,3,21,-63,30,-171,0,0,0,20,32766,23,73,W,32766,,100,-22,114,-163,64,27,9378,9392,9362,
50434,5029,12141,7326,2003,3,22,-56,54,-156,0,0,0,18,32766,10,47,SW,32766,,81,-14,135,-138,71,30,9331,9361,9308,
50434,5029,12141,7326,2003,3,23,-50,59,-169,0,0,0,21,32766,20,60,WNW,32766,,107,-11,150,-151,70,21,9294,9329,9263,
50434,5029,12141,7326,2003,3,24,-46,65,-156,0,0,0,18,32766,3,40,NW,32766,,106,-2,153,-146,71,35,9237,9265,9218,
50434,5029,12141,7326,2003,3,25,-21,50,-102,0,0,0,24,32766,23,53,ENE,32766,,0,-12,81,-95,58,34,9217,9233,9203,
50434,5029,12141,7326,2003,3,26,-28,18,-118,0,32700,32700,22,32766,28,63,N,32766,,36,-4,116,-116,53,35,9283,9319,9235,
50434,5029,12141,7326,2003,3,27,-30,51,-162,0,0,0,28,32766,30,57,NNW,32766,,115,-2,180,-163,58,21,9320,9351,9290,
50434,5029,12141,7326,2003,3,28,-44,66,-177,0,0,0,28,32766,18,43,WSW,32766,,113,2,252,-166,54,15,9238,9293,9191,
50434,5029,12141,7326,2003,3,29,-49,47,-144,0,7,7,8,32766,15,60,S,32766,,31,-26,159,-116,79,30,9159,9190,9148,
50434,5029,12141,7326,2003,3,30,-1,46,-35,4,2,6,10,32766,30,53,WNW,32766,,20,10,157,-36,80,53,9211,9275,9162,
50434,5029,12141,7326,2003,3,31,-6,84,-92,0,0,0,31,32766,10,60,NW,32766,,111,24,277,-98,63,22,9315,9330,9275,
50434,5029,12141,7326,2003,4,1,-27,96,-148,0,0,0,33,32766,15,40,WNW,32766,,115,37,309,-115,52,16,9324,9335,9300,
50434,5029,12141,7326,2003,4,2,2,102,-101,0,0,0,42,32766,30,60,WNW,32766,,102,24,298,-77,53,17,9297,9322,9274,
50434,5029,12141,7326,2003,4,3,-20,95,-119,0,0,0,36,32766,8,50,WNW,32766,,113,44,301,-93,52,15,9342,9357,9303,
50434,5029,12141,7326,2003,4,4,-13,109,-136,0,0,0,31,32766,15,67,WSW,32766,,59,21,265,-108,53,21,9303,9352,9252,
50434,5029,12141,7326,2003,4,5,24,88,-71,0,0,0,44,32766,30,50,NW,32766,,116,62,308,-82,36,15,9286,9301,9256,
50434,5029,12141,7326,2003,4,6,-2,87,-141,0,0,0,32,32766,10,43,E,32766,,87,34,261,-113,54,19,9266,9298,9238,
50434,5029,12141,7326,2003,4,7,-6,44,-81,0,0,0,41,32766,33,63,E,32766,,94,39,261,-81,45,18,9316,9350,9254,
50434,5029,12141,7326,2003,4,8,-42,85,-176,0,0,0,39,32766,15,47,SW,32766,,117,25,278,-152,43,12,9345,9373,9310,
50434,5029,12141,7326,2003,4,9,-15,117,-150,0,0,0,44,32766,15,57,WNW,32766,,113,41,292,-128,46,13,9303,9321,9277,
50434,5029,12141,7326,2003,4,10,34,148,-100,0,0,0,47,32766,18,47,SW,32766,,91,67,377,-99,42,15,9252,9293,9209,
50434,5029,12141,7326,2003,4,11,2,64,-42,2,32700,2,18,32766,28,63,ENE,32766,,26,9,194,-54,74,33,9149,9210,9127,
50434,5029,12141,7326,2003,4,12,6,69,-87,32700,0,32700,20,32766,20,50,NNE,32766,,30,47,237,-86,67,39,9156,9170,9142,
50434,5029,12141,7326,2003,4,13,-20,64,-141,0,0,0,34,32766,20,53,W,32766,,97,10,270,-129,58,19,9162,9173,9148,
50434,5029,12141,7326,2003,4,14,21,118,-100,0,0,0,42,32766,30,83,S,32766,,59,48,217,-104,50,12,9116,9165,9061,
50434,5029,12141,7326,2003,4,15,8,87,-36,13,27,40,19,32766,58,100,SE,32766,,0,-2,74,-36,75,24,9068,9142,9006,
50434,5029,12141,7326,2003,4,16,-24,27,-94,0,41,41,4,32766,13,80,WSW,32766,,0,-15,38,-67,84,66,9157,9169,9141,
50434,5029,12141,7326,2003,4,17,-12,31,-55,0,0,0,21,32766,35,60,WSW,32766,,12,-18,64,-86,69,56,9284,9340,9161,
50434,5029,12141,7326,2003,4,18,-12,64,-97,0,0,0,32,32766,15,50,WNW,32766,,110,30,194,-86,60,25,9328,9357,9291,
50434,5029,12141,7326,2003,4,19,-5,78,-113,0,0,0,37,32766,23,53,WNW,32766,,128,34,225,-86,57,21,9300,9312,9286,
50434,5029,12141,7326,2003,4,20,5,106,-122,0,0,0,44,32766,15,53,WSW,32766,,123,52,306,-113,46,12,9305,9321,9289,
50434,5029,12141,7326,2003,4,21,47,151,-91,0,0,0,81,32766,45,110,SW,32766,,91,73,294,-78,41,8,9268,9312,9224,
50434,5029,12141,7326,2003,4,22,40,149,-64,0,0,0,57,32766,10,57,WNW,32766,,92,72,335,-65,40,10,9224,9246,9203,
50434,5029,12141,7326,2003,4,23,40,146,-77,0,0,0,56,32766,18,53,WSW,32766,,112,73,327,-70,38,11,9208,9225,9193,
50434,5029,12141,7326,2003,4,24,38,168,-92,0,0,0,53,32766,25,60,WSW,32766,,81,65,314,-91,45,12,9191,9211,9171,
50434,5029,12141,7326,2003,4,25,35,160,-85,0,0,0,64,32766,20,77,WNW,32766,,100,92,384,-86,42,10,9202,9237,9176,
50434,5029,12141,7326,2003,4,26,73,175,-105,0,0,0,83,32766,28,87,WSW,32766,,118,120,356,-102,34,10,9225,9261,9177,
50434,5029,12141,7326,2003,4,27,31,144,-15,0,0,0,78,32766,63,123,WNW,32766,,93,67,282,-54,30,7,9207,9279,9159,
50434,5029,12141,7326,2003,4,28,-6,52,-126,0,0,0,42,32766,33,70,WNW,32766,,126,56,304,-136,32,8,9318,9349,9281,
50434,5029,12141,7326,2003,4,29,-38,61,-161,0,0,0,43,32766,20,63,WSW,32766,,104,31,310,-158,35,10,9288,9307,9262,
50434,5029,12141,7326,2003,4,30,37,187,-154,0,0,0,59,32766,20,57,SW,32766,,126,42,404,-147,39,25,9170,9264,9087,
50434,5029,12141,7326,2003,5,1,66,126,-16,0,0,0,78,32766,35,73,WNW,32766,,95,116,357,-37,37,6,9131,9190,9051,
50434,5029,12141,7326,2003,5,2,37,120,-82,0,0,0,62,32766,30,80,WNW,32766,,50,68,280,-116,27,4,9222,9247,9191,
50434,5029,12141,7326,2003,5,3,-3,93,-104,0,0,0,43,32766,15,60,WNW,32766,,64,38,257,-134,39,11,9301,9323,9249,
50434,5029,12141,7326,2003,5,4,4,120,-130,0,0,0,32,32766,10,37,NNW,32766,,44,30,262,-141,42,16,9318,9339,9294,
50434,5029,12141,7326,2003,5,5,45,161,-116,0,0,0,60,32766,25,73,WSW,32766,,27,88,330,-131,38,9,9277,9325,9216,
50434,5029,12141,7326,2003,5,6,10,107,-11,0,0,0,43,32766,45,77,NNE,32766,,48,21,175,-53,52,28,9311,9341,9237,
50434,5029,12141,7326,2003,5,7,-23,64,-161,0,0,0,43,32766,25,63,WNW,32766,,113,31,300,-166,40,15,9338,9358,9313,
50434,5029,12141,7326,2003,5,8,-3,114,-158,0,0,0,39,32766,15,53,WNW,32766,,21,40,295,-174,41,11,9305,9328,9275,
50434,5029,12141,7326,2003,5,9,28,134,-91,0,0,0,44,32766,15,43,NW,32766,,36,86,347,-115,37,15,9293,9316,9272,
50434,5029,12141,7326,2003,5,10,64,174,-47,0,0,0,49,32766,13,50,W,32766,,0,78,304,-72,38,16,9227,9274,9190,
50434,5029,12141,7326,2003,5,11,37,102,6,0,15,15,27,32766,38,73,ENE,32766,,0,44,131,-25,69,26,9262,9294,9222,
50434,5029,12141,7326,2003,5,12,35,91,8,5,0,5,21,32766,25,32766,,32766,,0,69,246,-33,70,36,9322,9335,9296,
50434,5029,12141,7326,2003,5,13,37,153,-104,0,0,0,61,32766,30,63,NNE,32766,,110,97,395,-111,49,13,9326,9337,9314,
50434,5029,12141,7326,2003,5,14,70,185,-89,0,0,0,51,32766,8,33,SE,32766,,85,113,404,-91,37,11,9345,9361,9323,
50434,5029,12141,7326,2003,5,15,72,204,-76,0,0,0,65,32766,20,33,NW,32766,,72,123,421,-92,39,11,9333,9358,9301,
50434,5029,12141,7326,2003,5,16,70,209,-43,0,0,0,62,32766,15,43,NE,32766,,53,115,408,-47,40,9,9295,9318,9269,
50434,5029,12141,7326,2003,5,17,68,205,-73,0,0,0,55,32766,13,60,W,32766,,22,98,395,-84,42,11,9249,9279,9210,
50434,5029,12141,7326,2003,5,18,86,197,-35,0,0,0,50,32766,20,50,WNW,32766,,0,99,299,-32,42,17,9199,9214,9172,
50434,5029,12141,7326,2003,5,19,98,219,-41,0,0,0,78,32766,18,53,NNE,32766,,124,176,510,-62,34,11,9262,9281,9200,
50434,5029,12141,7326,2003,5,20,115,250,-70,0,0,0,85,32766,23,57,WSW,32766,,90,156,464,-78,35,16,9246,9280,9202,
50434,5029,12141,7326,2003,5,21,180,299,-33,0,0,0,119,32766,35,87,W,32766,,91,239,580,-27,32,10,9160,9211,9119,
50434,5029,12141,7326,2003,5,22,162,236,86,0,0,0,92,32766,40,60,S,32766,,67,179,403,69,37,16,9163,9194,9120,
50434,5029,12141,7326,2003,5,23,44,157,9,7,29,36,9,32766,23,50,ENE,32766,,0,59,170,10,83,31,9226,9251,9196,
50434,5029,12141,7326,2003,5,24,89,208,-28,0,0,0,62,32766,20,53,SE,32766,,72,113,388,-23,63,15,9257,9287,9221,
50434,5029,12141,7326,2003,5,25,85,162,47,31,32700,31,61,32766,40,83,W,32766,,68,113,285,24,56,21,9190,9223,9165,
50434,5029,12141,7326,2003,5,26,77,181,-83,0,0,0,78,32766,28,80,WNW,32766,,103,126,403,-66,38,12,9221,9230,9211,
50434,5029,12141,7326,2003,5,27,95,201,-29,0,0,0,53,32766,23,57,SSW,32766,,0,105,301,-34,47,18,9220,9250,9178,
50434,5029,12141,7326,2003,5,28,131,167,56,32700,16,16,14,32766,15,43,S,32766,,0,141,270,53,75,42,9148,9189,9137,
50434,5029,12141,7326,2003,5,29,92,146,32,0,32700,32700,42,32766,28,97,WNW,32766,,42,128,365,48,70,27,9179,9221,9146,
50434,5029,12141,7326,2003,5,30,87,167,-39,0,0,0,91,32766,45,93,WNW,32766,,133,153,403,-71,36,9,9256,9270,9222,
50434,5029,12141,7326,2003,5,31,98,206,-91,0,0,0,100,32766,20,70,NNW,32766,,133,175,417,-98,37,11,9291,9313,9271,
50434,5029,12141,7326,2003,6,1,118,253,-59,0,0,0,32766,50,13,43,W,32766,,105,195,506,-68,40,14,9286,9309,9263,
50434,5029,12141,7326,2003,6,2,139,281,-34,0,0,0,32766,37,10,50,WNW,32766,,96,216,518,-25,50,18,9266,9298,9230,
50434,5029,12141,7326,2003,6,3,171,306,3,0,32700,32700,32766,49,18,60,WSW,32766,,101,236,520,8,52,15,9206,9235,9168,
50434,5029,12141,7326,2003,6,4,153,221,73,0,124,124,32766,19,20,37,E,32766,,7,185,320,66,77,43,9200,9208,9188,
50434,5029,12141,7326,2003,6,5,100,132,81,6,90,96,32766,12,28,47,NE,32766,,0,108,135,93,94,82,9191,9204,9181,
50434,5029,12141,7326,2003,6,6,78,121,13,0,10,10,32766,5,25,40,WNW,32766,,0,103,214,46,92,73,9161,9194,9147,
50434,5029,12141,7326,2003,6,7,41,95,29,83,24,107,32766,6,33,77,NW,32766,,0,59,94,36,78,69,9165,9177,9151,
50434,5029,12141,7326,2003,6,8,48,105,8,30,4,34,32766,3,23,43,WNW,32766,,38,70,241,13,76,45,9234,9281,9176,
50434,5029,12141,7326,2003,6,9,30,73,-11,50,25,75,32766,8,23,43,E,32766,,0,52,160,-2,88,67,9299,9330,9282,
50434,5029,12141,7326,2003,6,10,87,194,-29,0,0,0,32766,21,18,60,NE,32766,,128,130,315,-12,67,26,9333,9362,9300,
50434,5029,12141,7326,2003,6,11,134,262,-6,0,0,0,32766,33,13,50,S,32766,,96,163,375,0,60,19,9277,9307,9257,
50434,5029,12141,7326,2003,6,12,182,301,51,0,0,0,32766,51,18,63,NE,32766,,118,218,474,56,55,16,9236,9270,9207,
50434,5029,12141,7326,2003,6,13,175,283,16,0,0,0,32766,51,18,63,E,32766,,107,248,505,26,51,14,9239,9248,9219,
50434,5029,12141,7326,2003,6,14,185,276,35,0,0,0,32766,32766,8,33,ESE,32766,,124,274,570,46,49,19,9270,9289,9246,
50434,5029,12141,7326,2003,6,15,125,218,52,0,6,6,32766,20,10,50,SSE,32766,,2,143,342,59,84,38,9243,9253,9229,
50434,5029,12141,7326,2003,6,16,178,256,80,27,0,27,32766,47,25,57,ESE,32766,,134,237,458,79,62,24,9248,9257,9238,
50434,5029,12141,7326,2003,6,17,177,283,23,0,0,0,32766,44,10,37,WNW,32766,,114,276,560,32,56,21,9244,9275,9215,
50434,5029,12141,7326,2003,6,18,190,294,43,0,0,0,32766,59,23,63,WSW,32766,,129,274,546,58,48,15,9188,9226,9145,
50434,5029,12141,7326,2003,6,19,155,246,70,0,0,0,32766,60,23,87,N,32766,,97,205,486,84,57,27,9150,9215,9117,
50434,5029,12141,7326,2003,6,20,127,245,-17,0,0,0,32766,52,18,40,SSW,32766,,134,241,536,-20,57,21,9238,9266,9212,
50434,5029,12141,7326,2003,6,21,171,265,35,6,24,30,32766,17,25,70,S,32766,,81,197,407,50,63,41,9179,9214,9144,
50434,5029,12141,7326,2003,6,22,176,241,83,0,0,0,32766,44,23,57,WNW,32766,,118,272,520,79,51,23,9216,9244,9155,
50434,5029,12141,7326,2003,6,23,134,237,21,3,0,3,32766,53,15,47,NE,32766,,122,241,522,33,59,18,9252,9276,9232,
50434,5029,12141,7326,2003,6,24,111,224,-7,32700,1,1,32766,25,18,50,NNW,32766,,11,154,492,13,67,31,9200,9242,9166,
50434,5029,12141,7326,2003,6,25,139,254,20,0,0,0,32766,46,10,50,NNE,32766,,107,251,601,32,61,20,9195,9205,9174,
50434,5029,12141,7326,2003,6,26,147,186,108,101,64,165,32766,6,25,40,SSE,32766,,0,167,240,122,93,41,9201,9217,9186,
50434,5029,12141,7326,2003,6,27,149,193,120,109,34,143,32766,0,18,37,N,32766,,10,174,300,133,93,69,9171,9206,9155,
50434,5029,12141,7326,2003,6,28,159,193,133,22,7,29,32766,12,20,33,NNW,32766,,7,196,312,139,89,73,9153,9160,9149,
50434,5029,12141,7326,2003,6,29,162,191,136,193,2,195,32766,5,10,33,WNW,32766,,22,177,270,139,85,69,9182,9196,9162,
50434,5029,12141,7326,2003,6,30,165,265,67,0,1,1,32766,34,28,60,ESE,32766,,106,198,416,91,74,37,9199,9218,9176,
50434,5029,12141,7326,2003,7,1,154,226,102,15,62,77,32766,12,15,50,WNW,32766,,34,167,300,96,82,44,9183,9195,9174,
50434,5029,12141,7326,2003,7,2,168,237,112,32700,0,32700,32766,30,30,50,W,32766,,72,172,319,116,74,43,9175,9184,9165,
50434,5029,12141,7326,2003,7,3,174,274,50,0,0,0,32766,30,20,47,N,32766,,126,217,412,58,68,27,9183,9198,9160,
50434,5029,12141,7326,2003,7,4,165,246,66,0,2,2,32766,30,10,57,SSE,32766,,80,183,422,72,77,43,9169,9185,9152,
50434,5029,12141,7326,2003,7,5,141,177,122,27,0,27,32766,28,28,57,WNW,32766,,38,159,264,95,70,45,9197,9219,9168,
50434,5029,12141,7326,2003,7,6,105,182,-3,0,19,19,32766,32,15,67,WNW,32766,,100,153,351,0,73,42,9225,9231,9216,
50434,5029,12141,7326,2003,7,7,123,231,11,0,0,0,32766,34,10,43,NNE,32766,,133,175,431,14,70,34,9250,9256,9232,
50434,5029,12141,7326,2003,7,8,148,227,70,19,0,19,32766,18,10,57,ESE,32766,,62,179,327,76,77,41,9245,9259,9225,
50434,5029,12141,7326,2003,7,9,156,242,48,0,0,0,32766,44,18,43,ENE,32766,,123,249,508,54,73,36,9222,9238,9204,
50434,5029,12141,7326,2003,7,10,159,253,44,0,0,0,32766,16,18,40,S,32766,,103,238,479,54,69,32,9209,9219,9193,
50434,5029,12141,7326,2003,7,11,156,231,84,0,5,5,32766,20,13,53,S,32766,,17,189,397,89,83,48,9201,9213,9186,
50434,5029,12141,7326,2003,7,12,170,239,115,62,0,62,32766,22,23,37,N,32766,,73,209,374,119,80,52,9186,9196,9176,
50434,5029,12141,7326,2003,7,13,155,226,88,0,2,2,32766,12,15,50,N,32766,,23,154,319,85,84,57,9227,9240,9197,
50434,5029,12141,7326,2003,7,14,170,261,97,0,0,0,32766,31,8,33,NNE,32766,,104,220,514,103,80,44,9264,9275,9242,
50434,5029,12141,7326,2003,7,15,165,216,83,0,25,25,32766,22,8,37,ENE,32766,,26,205,316,95,89,72,9287,9297,9269,
50434,5029,12141,7326,2003,7,16,169,223,121,21,36,57,32766,9,5,33,SSE,32766,,20,194,374,129,94,74,9257,9285,9232,
50434,5029,12141,7326,2003,7,17,146,233,94,0,105,105,32766,30,8,40,ENE,32766,,64,182,391,108,95,57,9234,9245,9219,
50434,5029,12141,7326,2003,7,18,166,232,120,5,61,66,32766,9,13,53,E,32766,,33,196,354,125,90,61,9231,9240,9219,
50434,5029,12141,7326,2003,7,19,165,194,139,2,52,54,32766,10,28,57,E,32766,,0,174,245,139,94,80,9254,9271,9240,
50434,5029,12141,7326,2003,7,20,160,191,131,9,32700,9,32766,21,20,70,ESE,32766,,10,175,231,136,92,67,9287,9296,9271,
50434,5029,12141,7326,2003,7,21,178,208,142,2,28,30,32766,10,13,43,E,32766,,0,206,278,143,88,79,9302,9307,9293,
50434,5029,12141,7326,2003,7,22,180,231,134,0,1,1,32766,23,8,40,ESE,32766,,67,209,386,138,90,64,9282,9307,9258,
50434,5029,12141,7326,2003,7,23,182,255,122,0,0,0,32766,22,15,47,S,32766,,63,244,448,127,87,55,9251,9266,9231,
50434,5029,12141,7326,2003,7,24,190,233,149,0,0,0,32766,15,38,70,SE,32766,,43,203,365,142,87,64,9235,9244,9231,
